Date,AAVE-USD,ADA-USD,BCH-USD,BTC-USD,DOGE-USD,DOT-USD,EOS-USD,ETC-USD,ETH-USD,FIL-USD,ICP-USD,KSM-USD,LINK-USD,LTC-USD,MIOTA-USD,NEO-USD,SOL-USD,THETA-USD,TRX-USD,UNI-USD,VET-USD,XLM-USD,XMR-USD,XRP-USD,XTZ-USD
2022-09-08,88.23687744140625,0.4792740046977997,127.14407348632812,19329.833984375,0.06097700074315071,7.390428066253662,1.6019760370254517,37.1096305847168,1635.34765625,5.86186408996582,6.486422061920166,50.214820861816406,7.407059192657471,58.003257751464844,0.2793000042438507,9.444390296936035,33.608646392822266,1.1251300573349,0.06122799962759018,9.699999645818025e-05,0.02426300011575222,0.10436999797821045,152.1753387451172,0.34024500846862793,1.5907700061798096
2022-09-09,91.13946533203125,0.5029199719429016,132.77561950683594,21381.15234375,0.06401800364255905,7.770864963531494,1.6655329465866089,39.23640441894531,1719.08544921875,6.384137153625488,7.09975004196167,52.67753982543945,7.747072219848633,61.23288345336914,0.29214799404144287,9.892696380615234,34.73976516723633,1.1896649599075317,0.0634159967303276,0.00010699999984353781,0.0256740003824234,0.11439400166273117,159.7201690673828,0.3575170040130615,1.6442309617996216
2022-09-10,92.82852172851562,0.5124220252037048,132.8063201904297,21680.5390625,0.06477600336074829,7.78572416305542,1.7541229724884033,39.35231018066406,1776.2037353515625,6.363796234130859,7.127786159515381,52.3114128112793,7.913443088531494,63.431644439697266,0.2956419885158539,9.899421691894531,35.12672805786133,1.1892950534820557,0.06466899812221527,4.3000000005122274e-05,0.025746000930666924,0.1149429976940155,157.5810546875,0.357681006193161,1.6656279563903809
2022-09-11,91.45132446289062,0.5097519755363464,130.25624084472656,21769.255859375,0.06371399760246277,7.698151111602783,1.7125569581985474,38.49298858642578,1761.800048828125,6.404723167419434,7.173721790313721,51.81924819946289,8.01537799835205,62.24362564086914,0.2920739948749542,9.80636215209961,34.96596145629883,1.1796469688415527,0.06409800052642822,4.400000034365803e-05,0.025723999366164207,0.11434999853372574,158.8603515625,0.355118989944458,1.6827030181884766
2022-09-12,90.82206726074219,0.5015460252761841,128.7611083984375,22370.44921875,0.06390500068664551,7.6618452072143555,1.654736042022705,38.37445831298828,1713.7652587890625,6.541749954223633,6.9177350997924805,52.119693756103516,7.747560977935791,61.36201477050781,0.29185301065444946,9.8963623046875,37.4241828918457,1.1857539415359497,0.06382299959659576,4.5000000682193786e-05,0.025666000321507454,0.11387000232934952,163.91184997558594,0.3594450056552887,1.6538790464401245
2022-09-13,83.99954223632812,0.4688810110092163,119.0383071899414,20296.70703125,0.06012900173664093,7.134012222290039,1.470613956451416,36.10322189331055,1580.7879638671875,5.934765815734863,6.421197891235352,46.85542678833008,7.128942012786865,59.10230255126953,0.27010801434516907,8.992770195007324,33.430816650390625,1.1059900522232056,0.06109600141644478,4.099999932805076e-05,0.0236859992146492,0.10492900013923645,145.66954040527344,0.3336920142173767,1.5389430522918701
2022-09-14,83.57904052734375,0.4813759922981262,120.23064422607422,20241.08984375,0.06117299944162369,7.20316219329834,1.4748120307922363,39.325843811035156,1634.7550048828125,5.959261894226074,6.308629989624023,47.5421257019043,7.4550018310546875,60.14519119262695,0.27218401432037354,9.100050926208496,34.09157180786133,1.1112480163574219,0.061608001589775085,3.9999998989515007e-05,0.024027999490499496,0.10514800250530243,149.802734375,0.3420819938182831,1.6055480241775513
2022-09-15,78.48350524902344,0.4656440019607544,117.83324432373047,19701.2109375,0.05879100039601326,6.926549911499023,1.3795219659805298,35.59447479248047,1471.6934814453125,5.714375019073486,6.124801158905029,44.463043212890625,7.545806884765625,56.35026168823242,0.2622869908809662,9.109843254089355,33.04768371582031,1.084833025932312,0.06125300005078316,3.899999865097925e-05,0.02317900024354458,0.1020750030875206,145.81016540527344,0.32633501291275024,1.524111032485962
2022-09-16,79.26748657226562,0.47412601113319397,119.55599212646484,19772.583984375,0.060423001646995544,6.896842956542969,1.4206000566482544,34.051429748535156,1432.44775390625,5.823904991149902,6.1819329261779785,43.897705078125,7.644145965576172,55.844261169433594,0.2625100016593933,9.001738548278809,32.208858489990234,1.0838899612426758,0.061292000114917755,3.9999998989515007e-05,0.023375000804662704,0.10713999718427658,149.4089813232422,0.356687992811203,1.5211689472198486
2022-09-17,81.54920196533203,0.4871560037136078,122.25165557861328,20127.576171875,0.062210001051425934,7.063626766204834,1.4732439517974854,34.435447692871094,1469.74169921875,5.912121772766113,6.295505046844482,44.81789016723633,8.10516357421875,57.81655502319336,0.27086201310157776,9.093195915222168,33.75077819824219,1.122164011001587,0.06228800117969513,3.9999998989515007e-05,0.0243539996445179,0.11351899802684784,147.7796173095703,0.3770039975643158,1.5509840250015259
2022-09-18,73.05139923095703,0.4471859931945801,111.87236785888672,19419.505859375,0.05751999840140343,6.4452362060546875,1.2738970518112183,29.54010581970215,1335.3291015625,5.2518110275268555,5.8417181968688965,39.481258392333984,7.507727146148682,52.84428405761719,0.2517719864845276,8.232922554016113,31.05985450744629,1.035573959350586,0.06087600067257881,3.899999865097925e-05,0.02238300070166588,0.10726100206375122,140.52911376953125,0.35832300782203674,1.4391690492630005
2022-09-19,76.4020004272461,0.4535039961338043,112.22876739501953,19544.12890625,0.058612000197172165,6.396911144256592,1.300158977508545,30.420671463012695,1377.5413818359375,5.480258941650391,6.043085098266602,40.09956359863281,7.312716960906982,52.87487030029297,0.26037800312042236,8.392722129821777,32.685302734375,1.051658034324646,0.06033499911427498,3.899999865097925e-05,0.022874999791383743,0.11185300350189209,140.48654174804688,0.38707301020622253,1.485841989517212
